MovieID,Title,Release Date,Duration,Gross,Rating
3341,Christopher Robin,2018,104,$99.22M,7.2
3342,The Clovehitch Killer,2018,109,$0.01M,6.5
3343,Freaks,2018,105,,6.7
3344,The Sisters Brothers,2018,122,$3.14M,6.9
3345,On the Basis of Sex,2018,120,$24.62M,7.1
3346,The Spy Who Dumped Me,2018,117,$33.56M,6
3347,The Commuter,2018,104,$36.34M,6.3
3348,Malevolent,2018,89,,4.8
3349,I Can Only Imagine,2018,110,$83.48M,7.3
3350,Colette,2018,111,$5.14M,6.7
3351,A Wrinkle in Time,2018,109,$100.48M,4.2
3352,Antrum: The Deadliest Film Ever Made,2018,95,,4.9
3353,Johnny English Strikes Again,2018,89,$4.41M,6.2
3354,Slender Man,2018,93,$30.57M,3.2
3355,Gotti,2018,112,$4.34M,4.7
3356,Wij,2018,100,,5.6
3357,Insidious: The Last Key,2018,103,$67.75M,5.7
3358,Fahrenheit 451,2018,100,,4.9
3359,Life Itself,2018,117,$4.10M,6.9
3360,If Beale Street Could Talk,2018,119,$14.92M,7.1
3361,Destroyer,2018,121,$1.53M,6.2
3362,Skin,2018,118,,6.8
3363,Little Italy,2018,102,$0.99M,5.7
3364,Shoplifters,2018,121,$3.31M,7.9
3365,Kin,2018,102,$5.72M,5.8
3366,Look Away,2018,103,,5.8
3367,Skyscraper,2018,102,$68.42M,5.8
3368,Cam,2018,94,,5.9
3369,Hotel Artemis,2018,94,$6.71M,6.1
3370,The Week Of,2018,116,,5.2
3371,22-Jul,2018,143,,6.8
3372,Anon,2018,100,,6.1
3373,I Feel Pretty,2018,110,$48.80M,5.6
3374,A Futile and Stupid Gesture,2018,101,,6.7
3375,Billionaire Boys Club,2018,108,,5.6
3376,Tully,2018,95,$9.23M,6.9
3377,Second Act,2018,103,$39.28M,5.8
3378,Blindspotting,2018,95,$4.33M,7.4
3379,Cold War,2018,89,$4.57M,7.5
3380,Game Over  Man!,2018,101,,5.4
3381,The Grinch,2018,85,$270.62M,6.4
3382,At Eternity's Gate,2018,111,$2.29M,6.9
3383,Accident Man,2018,105,,6.2
3384,Girl,2018,105,,7.1
3385,The Miseducation of Cameron Post,2018,91,$0.90M,6.6
3386,Hold the Dark,2018,125,,5.6
3387,Destination Wedding,2018,87,,6
3388,Midnight Sun,2018,91,$9.56M,6.6
3389,The Professor,2018,90,,6.7
3390,Holmes & Watson,2018,90,$30.57M,3.9
3391,Terminal,2018,95,,5.3
3392,Assassination Nation,2018,108,$1.96M,6
3393,The Nutcracker and the Four Realms,2018,99,$54.86M,5.6
3394,He's Out There,2018,89,,5.3
3395,The Possession of Hannah Grace,2018,86,$14.84M,5.2
3396,London Fields,2018,118,$0.25M,3.9
3397,The First Purge,2018,97,$69.49M,5.2
3398,Alpha,2018,96,$35.85M,6.6
3399,Super Troopers 2,2018,99,$30.62M,6
3400,The Man Who Killed Don Quixote,2018,132,$0.39M,6.3
3401,Murder Mystery,2019,97,,6
3402,John Wick: Chapter 3 - Parabellum,2019,130,$171.02M,7.4
3403,I See You,2019,98,,6.8
3404,Shazam!,2019,132,$140.37M,7
3405,Midsommar,2019,148,$27.33M,7.1
3406,Once Upon a Time in Hollywood,2019,161,$142.50M,7.6
3407,The Gentlemen,2019,113,$36.47M,7.8
3408,Knives Out,2019,130,$165.36M,7.9
3409,Star Wars: The Rise Of Skywalker,2019,141,$515.20M,6.5
3410,Parasite,2019,132,$53.37M,8.5
3411,Avengers: Endgame,2019,181,$858.37M,8.4
3412,Joker,2019,122,$335.45M,8.4
3413,Jumanji: The Next Level,2019,123,$316.83M,6.7
3414,Little Women,2019,135,$108.10M,7.8
3415,Captain Marvel,2019,123,$426.83M,6.8
3416,The Lion King,2019,118,$543.64M,6.8
3417,After,2019,105,$12.14M,5.3
3418,The Burnt Orange Heresy,2019,99,,6.1
3419,The Irishman,2019,209,$7.00M,7.8
3420,Ford v Ferrari,2019,152,$117.62M,8.1
3421,1917,2019,119,$159.23M,8.2
3422,Aladdin,2019,128,$355.56M,6.9
3423,Uncut Gems,2019,135,,7.4
3424,Jojo Rabbit,2019,108,$33.37M,7.9
3425,The Lighthouse,2019,109,$0.43M,7.4
3426,Fighting with My Family,2019,108,$22.96M,7.1
3427,The Platform,2019,94,,7
3428,It Chapter Two,2019,169,$211.59M,6.5
3429,Always Be My Maybe,2019,101,,6.8
3430,Ready or Not,2019,95,$28.71M,6.8
3431,Alita: Battle Angel,2019,122,$85.71M,7.3
3432,Us,2019,116,$175.08M,6.8
3433,The King,2019,140,,7.3
3434,Vivarium,2019,97,,5.8
3435,Triple Frontier,2019,125,,6.4
3436,6 Underground,2019,128,,6.1
3437,El Camino: A Breaking Bad Movie,2019,122,,7.3
3438,Zombieland: Double Tap,2019,99,$73.12M,6.7
3439,Escape Room,2019,99,$57.01M,6.4
3440,Eternal Beauty,2019,95,,6.3
3441,Yesterday,2019,116,$73.29M,6.8
3442,A Beautiful Day in the Neighborhood,2019,109,$61.70M,7.2
3443,Bombshell,2019,109,,6.8
3444,Pokémon: Detective Pikachu,2019,104,$144.11M,6.5
3445,Terminator: Dark Fate,2019,128,$62.25M,6.2
3446,Fractured,2019,99,,6.4
3447,Doctor Sleep,2019,152,$31.58M,7.3
3448,Spider-Man: Far from Home,2019,129,$390.53M,7.4
3449,Countdown,2019,90,,5.4
3450,Marriage Story,2019,137,$2.00M,7.9
3451,Queen of Hearts,2019,127,,7.1
3452,Frozen II,2019,103,$477.37M,6.8
3453,Weathering with You,2019,112,$7.80M,7.5
3454,Fast & Furious Presents: Hobbs & Shaw,2019,137,$173.96M,6.5
3455,Polar,2019,118,,6.3
3456,Sound of Metal,2019,120,,7.7
3457,Midway,2019,138,$56.85M,6.7
3458,Rocketman,2019,121,$96.37M,7.3
3459,Portrait of a Lady on Fire,2019,122,$3.76M,8.1
3460,Ad Astra,2019,123,$50.19M,6.5
3461,Godzilla: King of the Monsters,2019,132,$110.50M,6
3462,Charlie's Angels,2019,118,$17.80M,4.9
3463,Anna,2019,118,$7.74M,6.6
3464,Toy Story 4,2019,100,$434.04M,7.7
3465,X-Men: Dark Phoenix,2019,113,$65.85M,5.7
3466,Glass,2019,129,$111.05M,6.6
3467,Hellboy,2019,120,$21.90M,5.2
3468,How to Train Your Dragon: The Hidden World,2019,104,$160.80M,7.4
3469,Cats,2019,110,,2.8
3470,Five Feet Apart,2019,116,$45.73M,7.2
3471,The Peanut Butter Falcon,2019,97,$13.12M,7.6
3472,Tolkien,2019,112,$4.54M,6.8
3473,Curiosa,2019,107,,5.4
3474,The Dead Don't Die,2019,104,$6.56M,5.4
3475,Official Secrets,2019,112,$0.40M,7.3
3476,Long Shot,2019,125,$30.32M,6.8
3477,Rambo: Last Blood,2019,89,$44.82M,6.1
3478,The Aftermath,2019,108,$1.62M,6.3
3479,Booksmart,2019,102,$22.68M,7.1
3480,Downton Abbey,2019,122,$96.85M,7.4
3481,Hustlers,2019,110,$104.96M,6.3
3482,Can You Keep a Secret?,2019,94,$0.03M,5.3
3483,In the Shadow of the Moon,2019,115,,6.2
3484,Richard Jewell,2019,131,,7.5
3485,The Dirt,2019,107,,7
3486,Dark Waters,2019,126,,7.6
3487,Good Boys,2019,90,$83.14M,6.7
3488,Law of Tehran,2019,131,,7.8
3489,Gemini Man,2019,117,$48.55M,5.7
3490,The Professor and the Madman,2019,124,,7.2
3491,Mr. Jones,2019,119,,6.9
3492,The Kid Who Would Be King,2019,120,$16.79M,6.1
3493,Little,2019,109,$40.67M,5.5
3494,Guns Akimbo,2019,98,,6.3
3495,Extremely Wicked  Shockingly Evil and Vile,2019,110,,6.7
3496,Maleficent: Mistress of Evil,2019,119,$113.93M,6.6
3497,I Trapped the Devil,2019,82,,4.8
3498,Angel Has Fallen,2019,121,$69.03M,6.4
3499,Inside Man: Most Wanted,2019,105,,5.6
3500,Above the Shadows,2019,111,,6
3501,The Highwaymen,2019,132,,6.9
3502,Men in Black: International,2019,114,$80.00M,5.6
3503,Vernost,2019,82,,5.8
3504,The Goldfinch,2019,149,$5.33M,6.4
3505,The Lodge,2019,108,,6
3506,The Art of Racing in the Rain,2019,109,$25.50M,7.5
3507,A Rainy Day in New York,2019,92,,6.5
3508,Color Out of Space,2019,111,,6.2
3509,Crawl,2019,87,$39.01M,6.1
3510,Secret Obsession,2019,97,,4.4
3511,Saint Maud,2019,84,,6.7
3512,The Wandering Earth,2019,125,$5.88M,5.9
3513,The Lego Movie 2: The Second Part,2019,107,$105.81M,6.6
3514,Fisherman's Friends,2019,112,,7
3515,The Silence,2019,90,,5.3
3516,The Informer,2019,113,,6.6
3517,In the Tall Grass,2019,101,,5.4
3518,47 Meters Down: Uncaged,2019,90,$22.26M,5
3519,The Two Popes,2019,125,,7.6
3520,Haunt,2019,92,,6.3
3521,Brightburn,2019,90,$17.30M,6.1
3522,The Report,2019,119,,7.2
3523,The Secret Life of Pets 2,2019,86,$158.87M,6.4
3524,Just Mercy,2019,137,,7.6
3525,Motherless Brooklyn,2019,144,,6.8
3526,3 from Hell,2019,115,,5.4
3527,War,2019,154,,6.5
3528,Waves,2019,135,,7.5
3529,Pet Sematary,2019,101,$54.72M,5.7
3530,I Am Mother,2019,113,,6.7
3531,Judy,2019,118,,6.8
3532,The Curse of La Llorona,2019,93,$54.73M,5.2
3533,Cold Pursuit,2019,119,$32.14M,6.2
3534,The Hole in the Ground,2019,90,$0.02M,5.6
3535,Serenity,2019,106,$8.55M,5.4
3536,Spies in Disguise,2019,102,$66.76M,6.8
3537,The Addams Family,2019,86,$100.04M,5.8
3538,Togo,2019,113,,7.9
3539,Scary Stories to Tell in the Dark,2019,108,$68.95M,6.2
3540,Ip Man 4: The Finale,2019,107,$3.96M,7
3541,The Outpost,2019,123,,6.8
3542,Between Two Ferns: The Movie,2019,82,,6.1
3543,Annabelle Comes Home,2019,106,$74.15M,5.9
3544,Dreamland,2019,98,,5.8
3545,First Cow,2019,122,,7.1
3546,Little Monsters,2019,93,,6.3
3547,Harriet,2019,125,,6.7
3548,The Hustle,2019,93,$35.42M,5.4
3549,Synchronic,2019,102,,6.2
3550,A Dog's Journey,2019,109,$22.78M,7.4
3551,Eli,2019,98,,5.8
3552,The Angry Birds Movie 2,2019,97,$41.66M,6.4
3553,A Hidden Life,2019,174,,7.4
3554,Swallow,2019,94,,6.5
3555,Velvet Buzzsaw,2019,113,,5.7
3556,Our Friend,2019,124,,7.3
3557,Someone Great,2019,92,,6.1
3558,Code 8,2019,98,,6.1
3559,The Laundromat,2019,96,,6.3
3560,Kings of Mulberry Street,2019,87,,5.4
3561,Kaithi,2019,145,,8.5
3562,The Room,2019,100,,6
3563,Stuber,2019,93,$22.37M,6.2
3564,Klaus,2019,96,,8.2
3565,Dora and the Lost City of Gold,2019,102,$60.48M,6.1
3566,The Beach Bum,2019,95,$3.49M,5.5
3567,Ma,2019,99,$45.37M,5.6
3568,Babyteeth,2019,118,,7.2
3569,Dumbo,2019,112,$114.77M,6.3
3570,The Last Full Measure,2019,116,,6.8
3571,Tall Girl,2019,101,,5.2
3572,Last Christmas,2019,103,$35.15M,6.5
3573,21 Bridges,2019,99,$28.54M,6.6
3574,Yes  God  Yes,2019,78,,6.1
3575,The Wretched,2019,95,,5.8
3576,Iron Mask,2019,120,,4.7
3577,Iron Sky: The Coming Race,2019,93,,5
3578,Queen & Slim,2019,132,,7.1
3579,Waiting for the Barbarians,2019,112,,5.9
3580,The Blackout,2019,127,,6.1
3581,Captive State,2019,109,$5.96M,6
3582,The Boy Who Harnessed the Wind,2019,113,,7.6
3583,Pain and Glory,2019,113,,7.5
3584,Sea Fever,2019,95,,5.7
3585,Avengement,2019,87,,6.6
3586,Hope Gap,2019,100,,6.7
3587,The Red Sea Diving Resort,2019,129,,6.6
3588,Butt Boy,2019,99,,5.6
3589,The Girl with a Bracelet,2019,95,,6.6
3590,The Personal History of David Copperfield,2019,119,,6.4
3591,Shaft,2019,111,$21.36M,6.4
3592,Honey Boy,2019,94,,7.2
3593,Miracle in Cell No. 7,2019,132,,8.2
3594,The Farewell,2019,100,$16.88M,7.5
3595,Radioactive,2019,109,,6.2
3596,The Vast of Night,2019,91,,6.7
3597,The Poison Rose,2019,98,,4.7
3598,Breakthrough,2019,116,$40.71M,6.2
3599,The Gangster  the Cop  the Devil,2019,109,$0.22M,6.9
3600,Corpus Christi,2019,115,,7.7
3601,Monster Hunter,2020,103,$15.16M,5.2
3602,Tenet,2020,150,$58.46M,7.3
3603,Promising Young Woman,2020,113,,7.5
3604,365 Days,2020,114,,3.3
3605,A Quiet Place Part II,2020,97,$160.07M,7.2
3606,Extraction,2020,116,,6.7
3607,Birds of Prey,2020,109,$84.16M,6
3608,The Invisible Man,2020,124,$70.41M,7.1
3609,Sonic the Hedgehog,2020,99,$148.97M,6.5
3610,Minari,2020,115,,7.4
3611,Hamilton,2020,160,,8.3
3612,After We Collided,2020,105,$2.39M,5
3613,Hillbilly Elegy,2020,116,,6.7
3614,The Father,2020,97,,8.2
3615,Wonder Woman 1984,2020,151,$46.37M,5.4
3616,Enola Holmes,2020,123,,6.6
3617,Another Round,2020,117,,7.7
3618,The Hunt,2020,90,$5.81M,6.5
3619,The Devil All the Time,2020,138,,7.1
3620,Palm Springs,2020,90,,7.4
3621,The Way Back,2020,108,$13.59M,6.7
3622,Mulan,2020,115,,5.7
3623,His House,2020,93,,6.5
3624,Ava,2020,96,$0.50M,5.4
3625,Unhinged,2020,90,$20.83M,6
3626,Run,2020,90,,6.7
3627,The Call of the Wild,2020,100,$62.34M,6.7
3628,Soul,2020,100,,8
3629,I'm Thinking of Ending Things,2020,134,,6.6
3630,Emma.,2020,124,,6.7
3631,The Old Guard,2020,125,,6.6
3632,I Care a Lot,2020,118,,6.3
3633,We Can Be Heroes,2020,100,,4.7
3634,Demon Slayer the Movie: Mugen Train,2020,117,$47.70M,8.2
3635,The Wrong Missy,2020,90,,5.7
3636,Children of the Corn,2020,93,,3.6
3637,The Call,2020,112,,7.1
3638,Greyhound,2020,91,,7
3639,The New Mutants,2020,94,$23.86M,5.3
3640,Greenland,2020,119,,6.4
3641,Nomadland,2020,107,,7.3
3642,Love and Monsters,2020,109,$1.07M,6.9
3643,Life in a Year,2020,107,,6.1
3644,The Trial of the Chicago 7,2020,129,,7.7
3645,The King of Staten Island,2020,136,,7.1
3646,Pieces of a Woman,2020,126,,7
3647,The Forgotten Battle,2020,124,,7.1
3648,Trolls World Tour,2020,91,,6.1
3649,Eurovision Song Contest: The Story of Fire Saga,2020,123,,6.5
3650,Underwater,2020,95,$17.29M,5.8
3651,Bad Boys for Life,2020,124,$206.31M,6.5
3652,The Witches,2020,106,$0.20M,5.3
3653,Possessor,2020,103,,6.5
3654,The Babysitter: Killer Queen,2020,101,,5.8
3655,The Croods: A New Age,2020,95,$58.57M,6.9
3656,News of the World,2020,118,,6.8
3657,The Night House,2020,107,,6.5
3658,Lucy Shimmers and the Prince of Peace,2020,87,,6.9
3659,The War with Grandpa,2020,94,,5.6
3660,Dolittle,2020,101,$77.05M,5.6
3661,Let Him Go,2020,113,,6.7
3662,You Should Have Left,2020,93,,5.4
3663,Freaky,2020,102,,6.3
3664,The Secret: Dare to Dream,2020,107,,6.5
3665,The Empty Man,2020,137,,6.2
3666,The Courier,2020,112,,7.2
3667,Hubie Halloween,2020,103,,5.2
3668,The Midnight Sky,2020,118,,5.7
3669,Onward,2020,102,$61.56M,7.4
3670,The Banker,2020,120,,7.3
3671,Inheritance,2020,111,,5.5
3672,The Woman in the Window,2020,100,,5.7
3673,Spenser Confidential,2020,111,,6.2
3674,The Rental,2020,88,,5.7
3675,Come Play,2020,96,,5.7
3676,Bill & Ted Face the Music,2020,91,,5.9
3677,Bloodshot,2020,109,$12.56M,5.7
3678,Rebecca,2020,123,,6
3679,Mank,2020,131,,6.8
3680,Alone,2020,98,,6.2
3681,Cuties,2020,96,,3.6
3682,Borat Subsequent Moviefilm,2020,95,,6.6
3683,Fantasy Island,2020,109,$27.31M,4.9
3684,Four Good Days,2020,100,,6.5
3685,Ammonite,2020,117,,6.5
3686,Boss Level,2020,100,,6.8
3687,Honest Thief,2020,99,$14.16M,6
3688,Riders of Justice,2020,116,,7.5
3689,Black Bear,2020,104,,6.5
3690,Project Power,2020,113,,6
3691,Gretel & Hansel,2020,87,$15.35M,5.5
3692,Shiva Baby,2020,77,,7.1
3693,All the Bright Places,2020,107,,6.6
3694,Finding You,2020,119,,6.4
3695,The Night Clerk,2020,90,,5.6
3696,The Dark and the Wicked,2020,95,,6.1
3697,The Dry,2020,117,,6.8
3698,Horizon Line,2020,92,,4.8
3699,Lost Girls,2020,95,,6.1
3700,Zola,2020,86,,6.5
3701,Peninsula,2020,116,$1.23M,5.5
3702,Host,2020,57,,6.5
3703,Sergio,2020,118,,6.2
3704,2 Hearts,2020,101,,6.3
3705,Irresistible,2020,101,,6.3
3706,The World to Come,2020,105,,6.3
3707,Megan,2020,89,,3.9
3708,Holidate,2020,104,,6.1
3709,The Sleepover,2020,100,,5.7
3710,#Alive,2020,98,,6.3
3711,My Spy,2020,99,,6.3
3712,An American Pickle,2020,88,,5.7
3713,Becky,2020,93,,5.9
3714,Sky High,2020,121,,5.6
3715,Happiest Season,2020,102,,6.6
3716,Over the Moon,2020,95,,6.3
3717,Wild Mountain Thyme,2020,102,,5.7
3718,The Half of It,2020,104,,6.9
3719,Da 5 Bloods,2020,154,,6.5
3720,The Silencing,2020,93,,6.2
3721,The Prom,2020,130,,5.9
3722,Mortal,2020,104,,5.9
3723,Escape from Pretoria,2020,106,,6.8
3724,I Still Believe,2020,116,,6.4
3725,Don't Listen,2020,97,,6.1
3726,Once Upon a Time in Ukraine,2020,90,,7
3727,The Duke,2020,95,,6.9
3728,Capone,2020,103,,4.7
3729,Run Sweetheart Run,2020,104,,5.5
3730,Wolfwalkers,2020,103,,8
3731,2067,2020,114,,4.9
3732,Run Hide Fight,2020,109,,6.3
3733,The Craft: Legacy,2020,97,,4.5
3734,Trump vs the Illuminati,2020,70,,2.2
3735,Antebellum,2020,105,,5.8
3736,Valley Girl,2020,102,,5.5
3737,Clouds,2020,121,,7.5
3738,Artemis Fowl,2020,95,,4.2
3739,Kajillionaire,2020,104,,6.4
3740,Summerland,2020,99,,7
3741,The Reckoning,2020,110,,4.8
3742,Minamata,2020,115,,7.2
3743,The Grudge,2020,94,,4.4
3744,Scoob!,2020,93,$2.19M,5.6
3745,Spree,2020,93,,5.9
3746,Secret Society of Second Born Royals,2020,99,,5
3747,The SpongeBob Movie: Sponge on the Run,2020,91,,5.9
3748,Shadow in the Cloud,2020,83,,5
3749,Horse Girl,2020,103,,6
3750,The Tax Collector,2020,95,,4.8
3751,On the Rocks,2020,96,,6.4
3752,Love Sarah,2020,97,,6.1
3753,Downhill,2020,86,,4.9
3754,Feel the Beat,2020,109,,6.3
3755,Worth,2020,118,,6.8
3756,Caveat,2020,88,,5.9
3757,Summer of 85,2020,101,,6.9
3758,Books of Blood,2020,107,,5.6
3759,Love Wedding Repeat,2020,100,,5.6
3760,Lost Girls and Love Hotels,2020,97,,4.7
3761,Rose Island,2020,117,,7
3762,Jiu Jitsu,2020,102,,2.9
3763,The Nest,2020,107,,6.3
3764,Herself,2020,97,,7
3765,Words on Bathroom Walls,2020,110,,7.1
3766,Psycho Goreman,2020,95,,6.2
3767,Resistance,2020,120,,6.5
3768,Sightless,2020,89,,5.5
3769,Anything for Jackson,2020,97,,6.3
3770,Pixie,2020,93,,5.9
3771,The Last Thing He Wanted,2020,115,,4.3
3772,Misbehaviour,2020,106,,6.3
3773,Joe Bell,2020,94,,6.2
3774,The Comeback Trail,2020,104,,5.7
3775,Ma Rainey's Black Bottom,2020,94,,6.9
3776,The Secret Garden,2020,99,,5.6
3777,Fatima,2020,113,,6.6
3778,Simple Passion,2020,99,,5.4
3779,The Postcard Killings,2020,104,,5.7
3780,Unpregnant,2020,103,,6.5
3781,The One and Only Ivan,2020,95,,6.5
3782,Uncle Frank,2020,95,,7.3
3783,Black Box,2020,100,,6.2
3784,The Champion,2020,91,,6.7
3785,The Kissing Booth 2,2020,134,,5.7
3786,Songbird,2020,84,,4.8
3787,Nine Days,2020,124,,6.8
3788,Made in Italy,2020,94,,5.9
3789,What Lies Below,2020,87,,4.4
3790,Big Boys Don't Cry,2020,90,,6.8
3791,Arkansas,2020,117,,6
3792,Palm Swings,2020,95,,4.4
3793,Superintelligence,2020,106,,5.4
3794,The Turning,2020,94,,3.9
3795,Monsters of Man,2020,131,,5.4
3796,Chemical Hearts,2020,93,,6.3
3797,Falling,2020,112,,6.5
3798,Wander,2020,94,,4.9
3799,Cadaver,2020,86,,5.2
3800,One Night in Miami...,2020,114,,7.1
3801,Nobody,2021,92,$27.27M,7.4
3802,Dune,2021,155,$108.33M,8
3803,No Time to Die,2021,163,$160.87M,7.3
3804,Spider-Man: No Way Home,2021,148,$804.75M,8.2
3805,The Black Phone,2021,103,$90.12M,6.9
3806,Girl in the Basement,2021,88,,6.3
3807,Old,2021,108,$48.28M,5.8
3808,Free Guy,2021,115,$121.63M,7.1
3809,Don't Look Up,2021,138,,7.2
3810,Wrath of Man,2021,119,$27.47M,7.1
3811,The Suicide Squad,2021,132,$55.82M,7.2
3812,Sing 2,2021,110,$162.79M,7.4
3813,The French Dispatch,2021,107,,7.1
3814,Encanto,2021,102,$96.09M,7.2
3815,The Deep House,2021,85,,5.3
3816,The Matrix Resurrections,2021,148,,5.7
3817,The Last Duel,2021,152,$10.85M,7.4
3818,The King's Man,2021,131,$37.18M,6.3
3819,The Voyeurs,2021,116,,6
3820,Last Night in Soho,2021,116,,7
3821,Eternals,2021,156,$164.87M,6.3
3822,F9: The Fast Saga,2021,143,$173.20M,5.2
3823,The Fallout,2021,96,,7
3824,Cruella,2021,134,$86.10M,7.3
3825,The Guilty,2021,90,,6.3
3826,The Mauritanian,2021,129,,7.4
3827,Ghostbusters: Afterlife,2021,124,$129.36M,7.1
3828,Zack Snyder's Justice League,2021,242,,8
3829,Pleasure,2021,109,,6.4
3830,The Green Knight,2021,130,,6.6
3831,Licorice Pizza,2021,133,,7.2
3832,Nightmare Alley,2021,150,,7
3833,Reminiscence,2021,116,,5.9
3834,CODA,2021,111,,8
3835,West Side Story,2021,156,,7.2
3836,House of Gucci,2021,158,$53.81M,6.6
3837,Shang-Chi and the Legend of the Ten Rings,2021,132,$224.54M,7.4
3838,Resident Evil: Welcome to Raccoon City,2021,107,$17.00M,5.2
3839,Red Notice,2021,118,,6.3
3840,Black Widow,2021,134,$183.65M,6.7
3841,Mortal Kombat,2021,110,$42.20M,6
3842,The Forgiven,2021,117,,6
3843,The Worst Person in the World,2021,128,,7.8
3844,The Tomorrow War,2021,138,,6.5
3845,Spiral,2021,93,,5.2
3846,The Many Saints of Newark,2021,120,,6.3
3847,Godzilla vs. Kong,2021,113,$100.92M,6.3
3848,The Power of the Dog,2021,126,,6.8
3849,Pig,2021,92,,6.9
3850,Marcel the Shell with Shoes On,2021,90,$5.79M,7.7
3851,Malignant,2021,111,,6.2
3852,The Little Things,2021,128,,6.3
3853,Operation Mincemeat,2021,128,,6.6
3854,Peter Rabbit 2: The Runaway,2021,93,$40.50M,6.2
3855,Army of the Dead,2021,148,$1.00M,5.7
3856,The Harder They Fall,2021,139,,6.6
3857,Kate,2021,106,,6.2
3858,Candyman,2021,91,$61.19M,5.9
3859,Venom: Let There Be Carnage,2021,97,$213.55M,5.9
3860,Luca,2021,95,,7.4
3861,Finch,2021,115,,6.9
3862,Heart of Champions,2021,119,,5.8
3863,Raya and the Last Dragon,2021,107,$54.72M,7.3
3864,The Conjuring: The Devil Made Me Do It,2021,112,$65.63M,6.3
3865,The Unholy,2021,99,,5.1
3866,Willy's Wonderland,2021,88,,5.5
3867,Belfast,2021,98,,7.3
3868,Jungle Cruise,2021,127,$116.99M,6.6
3869,Infinite,2021,106,,5.4
3870,Those Who Wish Me Dead,2021,100,,6
3871,Colors of Love,2021,85,,5.6
3872,Separation,2021,107,,4.7
3873,The Vault,2021,118,,6.4
3874,The Lost Daughter,2021,121,,6.7
3875,Wrong Turn,2021,109,,5.5
3876,Army of Thieves,2021,127,,6.4
3877,Space Jam: A New Legacy,2021,115,$70.59M,4.5
3878,In the Heights,2021,143,,7.3
3879,Chaos Walking,2021,109,$13.29M,5.7
3880,After We Fell,2021,98,,4.7
3881,Escape Room: Tournament of Champions,2021,88,$25.19M,5.7
3882,Snake Eyes,2021,121,,5.4
3883,The Sadness,2021,99,,6.5
3884,Hitman's Wife's Bodyguard,2021,100,,6.1
3885,The Mitchells vs the Machines,2021,114,,7.6
3886,Boiling Point,2021,92,,7.5
3887,The Wait,2021,101,,5.7
3888,Land,2021,89,,6.6
3889,Drive My Car,2021,179,,7.6
3890,The Unforgivable,2021,112,,7.1
3891,Queenpins,2021,110,,6.3
3892,The Marksman,2021,108,,5.6
3893,The Innocents,2021,117,,7
3894,Lamb,2021,106,,6.3
3895,Midnight in the Switchgrass,2021,99,,4.5
3896,tick  tick... BOOM!,2021,120,,7.5
3897,Benedetta,2021,131,,6.7
3898,Cry Macho,2021,104,,5.7
3899,Cinderella,2021,113,,4.3
3900,Stillwater,2021,139,,6.6
3901,The Tragedy of Macbeth,2021,105,,7.1
3902,He's All That,2021,88,,4.4
3903,Things Heard & Seen,2021,121,,5.3
3904,Spencer,2021,117,,6.6
3905,Awake,2021,96,,4.9
3906,Palmer,2021,110,,7.2
3907,Cherry,2021,142,,6.6
3908,The Last Letter from Your Lover,2021,110,,6.7
3909,The Dig,2021,112,,7.1
3910,Gunpowder Milkshake,2021,114,,6
3911,King Richard,2021,144,,7.5
3912,Tom and Jerry,2021,101,$46.54M,5.2
3913,Old Henry,2021,99,,7.2
3914,PAW Patrol: The Movie,2021,86,$40.13M,6.1
3915,Titane,2021,108,,6.5
3916,Red Rocket,2021,130,,7.1
3917,Fear Street: Part One - 1994,2021,107,,6.2
3918,No Sudden Move,2021,115,,6.4
3919,Mad God,2021,83,,6.8
3920,After Yang,2021,96,,6.7
3921,Voyagers,2021,108,,5.4
3922,How It Ends,2021,82,,5.3
3923,Yes Day,2021,86,,5.7
3924,The Girl Who Believes in Miracles,2021,100,,5.5
3925,Emergency Declaration,2021,141,,6.8
3926,Aftermath,2021,114,,5.3
3927,The Card Counter,2021,111,,6.2
3928,Mona Lisa and the Blood Moon,2021,106,,6.2
3929,The Tender Bar,2021,106,,6.7
3930,Without Remorse,2021,109,,5.8
3931,A Taste of Hunger,2021,104,,6.3
3932,Antlers,2021,99,,5.9
3933,Don't Breathe 2,2021,98,$32.64M,6
3934,The Medium,2021,130,,6.5
3935,The Hating Game,2021,102,,6.2
3936,The Forever Purge,2021,103,$44.54M,5.4
3937,Munich: The Edge of War,2021,130,,6.8
3938,Judas and the Black Messiah,2021,126,,7.4
3939,Dear Evan Hansen,2021,137,,6.1
3940,No One Gets Out Alive,2021,87,,5.3
3941,American Underdog,2021,112,,7.1
3942,Vacation Friends,2021,103,,6.3
3943,The Humans,2021,108,,6.2
3944,Last Looks,2021,110,,5.8
3945,Hypnotic,2021,88,,5.3
3946,C'mon C'mon,2021,109,,7.4
3947,The Exorcism of God,2021,98,,5.3
3948,Stowaway,2021,116,,5.6
3949,The Hand of God,2021,130,,7.3
3950,Blood Red Sky,2021,121,,6.1
3951,Coming 2 America,2021,110,,5.3
3952,Deadly Illusions,2021,114,,3.7
3953,Fear Street: Part Two - 1978,2021,109,,6.7
3954,The Colony,2021,104,,5.4
3955,The Phantom of the Open,2021,106,,7
3956,The Cursed,2021,111,,6.2
3957,Halloween Kills,2021,105,$92.00M,5.5
3958,Rumble,2021,95,,5.9
3959,A Writer's Odyssey,2021,130,$0.16M,6.2
3960,The Starling,2021,102,,6.3
